timestamp_ns,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
309387533002875,0.00253296,0.00738525,-1.00724792,0.366211,0.061035,-0.122070
309387538132500,0.00273132,0.00711060,-1.00715637,0.305176,0.000000,-0.061035
309387543057791,0.00270081,0.00726318,-1.00659180,0.366211,-0.061035,-0.122070
309387548186041,0.00219727,0.00788879,-1.00624084,0.427246,0.061035,0.000000
309387553033333,0.00195312,0.00833130,-1.00640869,0.366211,0.000000,-0.122070
309387558159291,0.00238037,0.00839233,-1.00695801,0.305176,0.122070,-0.061035
309387563016791,0.00303650,0.00827026,-1.00772095,0.305176,0.000000,-0.122070
309387568157958,0.00334167,0.00807190,-1.00785828,0.305176,0.000000,-0.122070
309387573289833,0.00344849,0.00784302,-1.00712585,0.305176,0.122070,-0.061035
309387578111291,0.00346375,0.00784302,-1.00640869,0.366211,0.061035,-0.061035
309387583251833,0.00309753,0.00804138,-1.00625610,0.366211,-0.061035,0.000000
309387588360958,0.00256348,0.00802612,-1.00663757,0.427246,0.000000,-0.122070
309387593459875,0.00233459,0.00765991,-1.00726318,0.366211,0.000000,-0.122070
309387598116791,0.00238037,0.00711060,-1.00752258,0.366211,0.061035,0.000000
309387603016083,0.00239563,0.00677490,-1.00738525,0.305176,0.000000,-0.061035
309387608143416,0.00239563,0.00675964,-1.00709534,0.366211,0.122070,-0.061035
309387613217541,0.00274658,0.00704956,-1.00700378,0.427246,-0.061035,-0.061035
309387618358125,0.00321960,0.00749207,-1.00718689,0.366211,0.000000,0.061035
309387623483666,0.00323486,0.00759888,-1.00723267,0.305176,0.122070,0.000000
309387628565500,0.00299072,0.00753784,-1.00698853,0.366211,0.061035,-0.061035
309387633716208,0.00299072,0.00765991,-1.00671387,0.305176,0.061035,-0.122070
309387638822541,0.00338745,0.00770569,-1.00691223,0.366211,0.122070,-0.183105
309387643937416,0.00366211,0.00752258,-1.00759888,0.366211,0.061035,-0.061035
309387649039375,0.00364685,0.00732422,-1.00776672,0.427246,0.061035,-0.122070
309387654079791,0.00372314,0.00727844,-1.00718689,0.244141,0.000000,-0.183105
309387658819125,0.00381470,0.00767517,-1.00654602,0.305176,0.183105,-0.061035
309387663941708,0.00366211,0.00804138,-1.00628662,0.244141,0.000000,-0.061035
309387669088166,0.00332642,0.00779724,-1.00633240,0.305176,-0.061035,-0.183105
309387674196375,0.00299072,0.00740051,-1.00672913,0.244141,0.000000,-0.122070
309387679310541,0.00294495,0.00744629,-1.00755310,0.244141,0.183105,0.061035
309387684229041,0.00299072,0.00790405,-1.00805664,0.305176,0.000000,-0.061035
309387689367666,0.00309753,0.00831604,-1.00758362,0.244141,0.061035,0.000000
309387694384625,0.00325012,0.00854492,-1.00672913,0.366211,-0.061035,-0.061035
309387699452958,0.00326538,0.00854492,-1.00659180,0.366211,0.122070,-0.061035
309387704388125,0.00329590,0.00837708,-1.00720215,0.244141,0.061035,0.000000
309387709366375,0.00338745,0.00825500,-1.00781250,0.305176,0.000000,-0.061035
309387714356083,0.00343323,0.00825500,-1.00811768,0.305176,0.122070,-0.061035
309387719414916,0.00341797,0.00834656,-1.00794983,0.549316,0.000000,-0.122070
309387724431291,0.00340271,0.00842285,-1.00724792,0.305176,0.000000,-0.122070
309387729348083,0.00341797,0.00834656,-1.00685120,0.427246,0.000000,0.000000
309387734226125,0.00354004,0.00819397,-1.00727844,0.305176,0.122070,0.000000
309387739364000,0.00369263,0.00793457,-1.00765991,0.366211,-0.061035,-0.122070
309387744389791,0.00358582,0.00769043,-1.00729370,0.366211,0.061035,-0.183105
309387749402458,0.00326538,0.00749207,-1.00675964,0.305176,-0.122070,-0.122070
309387754378041,0.00283813,0.00769043,-1.00689697,0.244141,0.061035,-0.122070
309387759397791,0.00254822,0.00804138,-1.00733948,0.366211,-0.061035,-0.061035
309387764371083,0.00267029,0.00793457,-1.00732422,0.366211,0.000000,-0.183105
309387769379875,0.00317383,0.00738525,-1.00697327,0.427246,0.000000,-0.122070
309387774398500,0.00379944,0.00712585,-1.00679016,0.366211,0.000000,-0.122070
309387779331958,0.00407410,0.00761414,-1.00689697,0.427246,0.183105,0.061035
309387784233791,0.00379944,0.00801086,-1.00727844,0.244141,0.061035,0.000000
309387789331833,0.00326538,0.00778198,-1.00769043,0.244141,0.061035,-0.122070
309387794396833,0.00299072,0.00740051,-1.00775146,0.183105,0.061035,-0.061035
309387799448958,0.00317383,0.00743103,-1.00733948,0.366211,0.061035,-0.061035
309387804399250,0.00334167,0.00770569,-1.00697327,0.366211,0.000000,-0.183105
309387809412625,0.00303650,0.00794983,-1.00737000,0.244141,-0.061035,-0.244141
309387814278416,0.00221252,0.00816345,-1.00823975,0.183105,-0.061035,-0.183105
309387819376583,0.00160217,0.00830078,-1.00843811,0.427246,0.122070,-0.061035
309387824409125,0.00196838,0.00822449,-1.00770569,0.366211,0.061035,-0.183105
309387829395833,0.00285339,0.00796509,-1.00675964,0.366211,0.000000,-0.183105
309387834203958,0.00303650,0.00778198,-1.00631714,0.366211,0.000000,-0.122070
309387839300875,0.00248718,0.00775146,-1.00659180,0.427246,0.061035,-0.061035
309387844465750,0.00222778,0.00778198,-1.00723267,0.244141,0.061035,0.000000
309387849405833,0.00262451,0.00765991,-1.00761414,0.305176,0.000000,-0.061035
309387854410541,0.00314331,0.00747681,-1.00793457,0.305176,0.061035,-0.122070
309387859431333,0.00320435,0.00767517,-1.00798035,0.366211,0.061035,-0.183105
309387864050000,0.00253296,0.00793457,-1.00720215,0.244141,0.183105,-0.061035
309387869189875,0.00181580,0.00778198,-1.00624084,0.366211,0.061035,-0.244141
309387874284958,0.00204468,0.00775146,-1.00596619,0.427246,0.061035,0.000000
309387879376041,0.00274658,0.00802612,-1.00643921,0.366211,0.061035,-0.061035
