timestamp_ns,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
310126125631125,0.00000000,0.00000000,0.00000000,0.183105,-0.183105,-0.122070
310126133153583,0.00439453,0.00718689,-1.00541687,0.305176,0.000000,0.000000
310126138132083,0.00495911,0.00688171,-1.00593567,0.244141,0.000000,-0.061035
310126142987708,0.00486755,0.00695801,-1.00674438,0.488281,0.061035,-0.122070
310126147974375,0.00395203,0.00753784,-1.00723267,0.244141,0.000000,-0.061035
310126153072208,0.00311279,0.00802612,-1.00833130,0.366211,0.000000,-0.061035
310126155694250,0.00311279,0.00802612,-1.00833130,0.244141,0.122070,-0.061035
310126160634291,0.00300598,0.00785828,-1.00938416,0.305176,0.061035,-0.244141
310126167718583,0.00279236,0.00769043,-1.00573730,0.549316,0.000000,-0.061035
310126172849458,0.00247192,0.00814819,-1.00514221,0.427246,0.000000,-0.061035
310126177909166,0.00236511,0.00833130,-1.00621033,0.305176,0.061035,-0.061035
310126182703875,0.00233459,0.00823975,-1.00720215,0.427246,0.000000,-0.061035
310126187576375,0.00202942,0.00836182,-1.00762939,0.305176,0.061035,0.000000
310126192647500,0.00170898,0.00846863,-1.00750732,0.305176,0.061035,0.061035
310126197764291,0.00204468,0.00819397,-1.00711060,0.305176,0.000000,-0.122070
310126202851000,0.00273132,0.00787354,-1.00701904,0.305176,0.061035,-0.122070
310126207929333,0.00320435,0.00802612,-1.00718689,0.305176,0.183105,0.000000
310126213014333,0.00358582,0.00851440,-1.00714111,0.305176,0.122070,-0.122070
310126218166625,0.00387573,0.00869751,-1.00697327,0.427246,0.000000,0.061035
310126220667916,0.00387573,0.00869751,-1.00697327,0.366211,0.061035,-0.122070
310126225655416,0.00398254,0.00837708,-1.00708008,0.305176,-0.122070,-0.061035
310126230634750,0.00411987,0.00793457,-1.00717163,0.305176,-0.061035,-0.122070
310126235716000,0.00422668,0.00773621,-1.00665283,0.366211,0.000000,-0.122070
310126240646083,0.00396729,0.00772095,-1.00566101,0.366211,0.000000,-0.122070
310126245670541,0.00344849,0.00790405,-1.00515747,0.305176,0.000000,-0.061035
310126250644625,0.00340271,0.00856018,-1.00566101,0.305176,0.122070,-0.122070
310126255661458,0.00386047,0.00900269,-1.00680542,0.366211,0.000000,-0.183105
310126260657708,0.00415039,0.00848389,-1.00762939,0.488281,0.061035,-0.122070
310126265643583,0.00419617,0.00733948,-1.00733948,0.305176,0.061035,-0.061035
310126270667083,0.00367737,0.00666809,-1.00625610,0.305176,-0.061035,0.000000
310126275659958,0.00283813,0.00680542,-1.00547791,0.183105,0.061035,-0.122070
310126280655208,0.00262451,0.00701904,-1.00552368,0.183105,0.000000,-0.183105
310126285668208,0.00311279,0.00703430,-1.00611877,0.244141,-0.061035,-0.061035
310126293119000,0.00318909,0.00779724,-1.00704956,0.366211,0.122070,-0.061035
310126295654000,0.00318909,0.00779724,-1.00704956,0.183105,0.000000,0.000000
310126300681541,0.00283813,0.00837708,-1.00741577,0.305176,0.061035,-0.122070
310126305663000,0.00315857,0.00862122,-1.00746155,0.183105,0.000000,-0.244141
310126310673625,0.00363159,0.00840759,-1.00672913,0.305176,0.000000,-0.122070
310126318180416,0.00340271,0.00849915,-1.00680542,0.305176,-0.061035,-0.183105
310126320672208,0.00340271,0.00849915,-1.00680542,0.244141,-0.061035,0.000000
310126325760583,0.00335693,0.00874329,-1.00692749,0.244141,0.000000,0.061035
310126330659791,0.00296021,0.00868225,-1.00694275,0.244141,0.061035,-0.061035
310126335742000,0.00248718,0.00840759,-1.00691223,0.244141,0.061035,0.000000
310126343203583,0.00270081,0.00814819,-1.00650024,0.305176,-0.061035,-0.122070
310126345710333,0.00270081,0.00814819,-1.00650024,0.122070,0.000000,-0.061035
310126353075333,0.00340271,0.00762939,-1.00758362,0.366211,0.000000,0.061035
310126355674833,0.00340271,0.00762939,-1.00758362,0.366211,0.000000,0.061035
310126360685041,0.00286865,0.00784302,-1.00753784,0.305176,0.122070,0.000000
310126365635708,0.00241089,0.00808716,-1.00711060,0.305176,0.122070,0.000000
310126370697250,0.00234985,0.00784302,-1.00682068,0.244141,-0.122070,-0.061035
310126375750958,0.00260925,0.00752258,-1.00679016,0.244141,0.061035,-0.061035
310126380684916,0.00282288,0.00756836,-1.00685120,0.244141,0.183105,-0.122070
310126385704166,0.00270081,0.00755310,-1.00686646,0.183105,0.061035,0.000000
310126390640500,0.00247192,0.00721741,-1.00686646,0.183105,0.061035,0.000000
310126395712083,0.00245667,0.00698853,-1.00694275,0.366211,0.000000,-0.061035
310126400703208,0.00296021,0.00712585,-1.00689697,0.427246,0.061035,-0.122070
310126405693000,0.00387573,0.00737000,-1.00619507,0.488281,-0.061035,-0.061035
310126410712250,0.00440979,0.00765991,-1.00506592,0.488281,0.061035,-0.122070
310126415656291,0.00425720,0.00785828,-1.00474548,0.488281,0.061035,-0.122070
310126420714375,0.00382996,0.00787354,-1.00563049,0.122070,-0.061035,-0.122070
310126425771916,0.00370789,0.00798035,-1.00495911,0.122070,-0.061035,-0.122070
310126430749458,0.00370789,0.00798035,-1.00495911,1.159668,0.122070,-0.061035
310126435726500,0.00401306,0.00743103,-0.99958801,0.305176,-0.061035,0.000000
310126440651916,0.00358582,0.00660706,-1.00993347,0.305176,-0.061035,0.000000
310126445756750,0.00297546,0.00718689,-1.02272034,-0.305176,0.061035,0.000000
310126450680833,0.00320435,0.00816345,-1.00764465,0.549316,0.061035,-0.183105
310126455687291,0.00378418,0.00775146,-0.99525452,0.366211,-0.183105,-0.122070
310126460695083,0.00401306,0.00724792,-1.00605774,-0.122070,0.122070,-0.183105
310126465644583,0.00402832,0.00778198,-1.01184082,-0.122070,0.122070,-0.183105
310126470658125,0.00396729,0.00865173,-1.00709534,0.610352,0.122070,-0.122070
310126475699791,0.00325012,0.00868225,-1.00683594,0.305176,-0.061035,-0.061035
310126480704708,0.00209045,0.00807190,-1.00930786,0.305176,0.000000,-0.122070
310126485692500,0.00173950,0.00765991,-1.00631714,0.366211,-0.061035,-0.061035
310126492910791,0.00286865,0.00831604,-1.00653076,0.366211,0.000000,-0.061035
310126498016291,0.00263977,0.00898743,-1.00802612,0.305176,0.000000,-0.122070
310126503022916,0.00216675,0.00894165,-1.00677490,0.488281,0.061035,-0.122070
310126508129666,0.00238037,0.00845337,-1.00622559,0.305176,0.000000,0.000000
310126510704833,0.00238037,0.00845337,-1.00622559,0.305176,0.000000,0.000000
310126515702791,0.00325012,0.00828552,-1.00697327,0.366211,0.000000,0.061035
310126520784208,0.00375366,0.00842285,-1.00785828,0.244141,0.000000,-0.122070
310126525860083,0.00360107,0.00819397,-1.00727844,0.427246,0.061035,-0.061035
310126530803958,0.00379944,0.00750732,-1.00592041,0.305176,0.061035,-0.122070
310126535762708,0.00434875,0.00712585,-1.00553894,0.244141,0.000000,0.000000
310126540664958,0.00431824,0.00738525,-1.00613403,0.244141,0.000000,0.000000
310126545768333,0.00401306,0.00764465,-1.00628662,0.305176,0.000000,-0.061035
310126550811250,0.00427246,0.00755310,-1.00643921,0.305176,0.000000,-0.061035
310126556724625,0.00451660,0.00756836,-1.00767517,0.305176,0.000000,-0.061035
310126562144875,0.00372314,0.00750732,-1.00770569,0.366211,-0.122070,-0.061035
310126567080791,0.00395203,0.00686646,-1.00799561,0.549316,0.122070,-0.183105
310126572170166,0.00410461,0.00648499,-1.00772095,0.366211,0.061035,-0.061035
310126577157625,0.00376892,0.00692749,-1.00621033,0.366211,-0.061035,-0.122070
310126582215541,0.00329590,0.00752258,-1.00578308,0.305176,0.000000,-0.183105
310126587264250,0.00285339,0.00776672,-1.00723267,0.244141,0.000000,-0.244141
310126592165416,0.00251770,0.00787354,-1.00807190,0.366211,0.000000,-0.183105
310126596791166,0.00251770,0.00819397,-1.00733948,0.061035,0.061035,-0.183105
310126601854666,0.00273132,0.00880432,-1.00663757,0.427246,0.061035,-0.122070
310126606974583,0.00271606,0.00926208,-1.00665283,0.305176,0.061035,-0.122070
310126612094833,0.00265503,0.00930786,-1.00685120,0.183105,0.061035,-0.061035
310126617179875,0.00259399,0.00901794,-1.00703430,0.427246,0.122070,-0.061035
310126622263708,0.00236511,0.00875854,-1.00714111,0.427246,0.061035,-0.061035
310126627386166,0.00238037,0.00856018,-1.00688171,0.427246,0.000000,-0.061035
310126632305500,0.00263977,0.00823975,-1.00636292,0.183105,0.000000,-0.183105
310126637477166,0.00254822,0.00799561,-1.00640869,0.427246,-0.122070,0.000000
310126642571750,0.00221252,0.00831604,-1.00721741,0.427246,0.000000,-0.061035
310126647740958,0.00231934,0.00883484,-1.00798035,0.305176,0.000000,-0.061035
310126652601000,0.00300598,0.00875854,-1.00823975,0.366211,0.061035,-0.122070
310126656994375,0.00395203,0.00814819,-1.00785828,0.244141,0.000000,-0.122070
310126662115666,0.00469971,0.00767517,-1.00703430,0.305176,-0.061035,-0.061035
310126667188791,0.00485229,0.00744629,-1.00619507,0.305176,0.000000,-0.122070
310126672306208,0.00440979,0.00738525,-1.00595093,0.427246,0.061035,-0.183105
310126677472250,0.00387573,0.00740051,-1.00674438,0.305176,0.000000,-0.122070
310126682323750,0.00354004,0.00723267,-1.00787354,0.427246,0.061035,-0.061035
310126687466875,0.00347900,0.00701904,-1.00843811,0.183105,-0.061035,0.000000
310126692599291,0.00367737,0.00712585,-1.00831604,0.122070,-0.061035,-0.122070
310126697734458,0.00370789,0.00749207,-1.00749207,0.305176,-0.122070,0.000000
310126702890416,0.00344849,0.00778198,-1.00630188,0.244141,-0.061035,-0.122070
310126707655416,0.00311279,0.00785828,-1.00575256,0.244141,0.000000,-0.061035
310126712794666,0.00289917,0.00781250,-1.00621033,0.366211,-0.061035,-0.122070
310126717929250,0.00285339,0.00778198,-1.00685120,0.244141,0.061035,-0.061035
310126723033375,0.00274658,0.00764465,-1.00732422,0.366211,-0.061035,-0.183105
310126728144916,0.00259399,0.00741577,-1.00758362,0.427246,0.061035,-0.183105
310126733088500,0.00231934,0.00727844,-1.00735474,0.244141,0.061035,-0.061035
310126735669875,0.00231934,0.00727844,-1.00735474,0.244141,0.061035,-0.061035
310126740667625,0.00227356,0.00727844,-1.00706482,0.366211,-0.061035,-0.122070
310126745843416,0.00263977,0.00735474,-1.00703430,0.305176,0.000000,0.000000
310126750772375,0.00280762,0.00778198,-1.00680542,0.305176,0.000000,-0.183105
310126755779208,0.00260925,0.00865173,-1.00650024,0.244141,0.000000,-0.122070
310126760792250,0.00241089,0.00932312,-1.00656128,0.244141,0.061035,-0.183105
310126768198708,0.00306702,0.00923157,-1.00692749,0.366211,0.061035,-0.122070
310126770741916,0.00306702,0.00923157,-1.00692749,0.366211,0.061035,-0.122070
310126775858666,0.00386047,0.00900269,-1.00706482,-0.061035,0.000000,-0.122070
310126780829000,0.00399780,0.00891113,-1.00695801,0.000000,0.061035,-0.122070
310126785828416,0.00325012,0.00860596,-1.00473022,0.549316,0.000000,-0.061035
310126790684041,0.00280762,0.00804138,-1.00421143,0.549316,0.000000,-0.061035
310126798105916,0.00440979,0.00750732,-1.01335144,0.366211,0.183105,-0.183105
310126800708583,0.00440979,0.00750732,-1.01335144,0.366211,0.183105,-0.183105
310126805806166,0.00433350,0.00741577,-1.00373840,0.488281,0.000000,-0.122070
310126810855208,0.00352478,0.00715637,-1.00068665,0.183105,-0.061035,-0.183105
310126815757833,0.00315857,0.00749207,-1.00654602,0.183105,-0.061035,-0.183105
