timestamp_ns,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
309442314195958,0.00367737,0.00787354,-1.00677490,0.366211,0.122070,-0.183105
309442319283458,0.00360107,0.00814819,-1.00717163,0.427246,0.000000,-0.061035
309442324209875,0.00357056,0.00814819,-1.00689697,0.305176,0.000000,-0.122070
309442329200458,0.00344849,0.00767517,-1.00665283,0.427246,0.061035,-0.122070
309442336485000,0.00314331,0.00750732,-1.00682068,0.305176,0.000000,-0.061035
309442341527333,0.00299072,0.00778198,-1.00740051,0.244141,0.000000,0.061035
309442346519000,0.00297546,0.00801086,-1.00810242,0.366211,0.000000,-0.061035
309442351655583,0.00292969,0.00801086,-1.00802612,0.244141,0.000000,-0.122070
309442354206208,0.00286865,0.00801086,-1.00724792,0.305176,0.061035,-0.122070
309442359255166,0.00286865,0.00798035,-1.00683594,0.305176,-0.061035,-0.061035
309442364257500,0.00309753,0.00791931,-1.00695801,0.427246,0.061035,-0.061035
309442369304000,0.00363159,0.00791931,-1.00708008,0.427246,0.183105,-0.061035
309442374221666,0.00404358,0.00810242,-1.00706482,0.244141,0.061035,-0.122070
309442379267458,0.00398254,0.00857544,-1.00685120,0.366211,0.061035,-0.061035
309442386506500,0.00355530,0.00894165,-1.00662231,0.366211,0.000000,-0.061035
309442391632000,0.00306702,0.00860596,-1.00663757,0.427246,0.000000,-0.183105
309442396708791,0.00292969,0.00762939,-1.00666809,0.427246,0.000000,-0.061035
309442399267541,0.00309753,0.00691223,-1.00668335,0.427246,0.000000,-0.061035
309442404256666,0.00332642,0.00709534,-1.00645447,0.305176,0.000000,0.000000
309442409240250,0.00366211,0.00784302,-1.00602722,0.366211,-0.061035,-0.061035
309442414260000,0.00411987,0.00845337,-1.00588989,0.305176,0.122070,-0.122070
309442421041083,0.00431824,0.00857544,-1.00643921,0.366211,0.000000,-0.183105
309442426147583,0.00392151,0.00804138,-1.00723267,0.305176,0.061035,-0.122070
309442431268666,0.00321960,0.00741577,-1.00738525,0.488281,-0.061035,-0.061035
309442436096166,0.00267029,0.00718689,-1.00685120,0.244141,0.000000,-0.061035
309442441218666,0.00265503,0.00724792,-1.00621033,0.305176,0.000000,0.000000
309442446318000,0.00308228,0.00717163,-1.00619507,0.244141,0.000000,-0.061035
309442451432625,0.00358582,0.00700378,-1.00662231,0.427246,0.061035,-0.122070
309442456534708,0.00418091,0.00732422,-1.00691223,0.366211,0.061035,-0.122070
309442461632291,0.00440979,0.00816345,-1.00709534,0.427246,-0.122070,-0.061035
309442466733250,0.00376892,0.00874329,-1.00692749,0.244141,0.000000,-0.183105
309442469298416,0.00317383,0.00851440,-1.00631714,0.244141,0.000000,-0.183105
309442474282958,0.00334167,0.00796509,-1.00596619,0.244141,-0.061035,-0.061035
309442479249875,0.00349426,0.00784302,-1.00622559,0.427246,-0.061035,-0.122070
309442486499333,0.00318909,0.00810242,-1.00679016,0.305176,0.000000,-0.122070
309442491627750,0.00289917,0.00813293,-1.00726318,0.366211,0.183105,0.000000
309442496723208,0.00289917,0.00788879,-1.00727844,0.366211,0.000000,0.061035
309442499276750,0.00317383,0.00788879,-1.00694275,0.366211,0.000000,0.061035
309442504287208,0.00328064,0.00785828,-1.00654602,0.244141,0.061035,0.000000
309442509300625,0.00289917,0.00753784,-1.00633240,0.122070,0.000000,-0.061035
309442514312041,0.00265503,0.00727844,-1.00633240,0.366211,-0.061035,-0.122070
309442519279125,0.00312805,0.00724792,-1.00646973,0.427246,0.122070,0.000000
309442524302375,0.00343323,0.00735474,-1.00682068,0.305176,0.000000,-0.183105
309442531552208,0.00296021,0.00758362,-1.00730896,0.244141,0.061035,-0.122070
309442536591125,0.00248718,0.00779724,-1.00717163,0.244141,0.061035,-0.061035
309442539203041,0.00270081,0.00798035,-1.00654602,0.610352,0.122070,-0.183105
309442544875666,0.00334167,0.00825500,-1.00659180,0.488281,0.061035,0.000000
309442550605541,0.00366211,0.00863647,-1.00709534,0.366211,0.061035,-0.122070
309442555823166,0.00355530,0.00904846,-1.00700378,0.305176,0.000000,-0.122070
309442560352500,0.00349426,0.00914001,-1.00633240,0.305176,0.000000,0.000000
309442565533916,0.00347900,0.00852966,-1.00614929,0.305176,0.122070,0.000000
309442570279666,0.00343323,0.00758362,-1.00659180,0.366211,-0.183105,-0.183105
309442575195166,0.00329590,0.00709534,-1.00708008,0.366211,0.000000,-0.122070
309442580246000,0.00297546,0.00727844,-1.00732422,0.244141,0.000000,-0.122070
309442585398791,0.00260925,0.00747681,-1.00715637,0.305176,0.061035,-0.122070
309442590522708,0.00270081,0.00746155,-1.00680542,0.366211,-0.061035,-0.122070
309442595531666,0.00331116,0.00746155,-1.00651550,0.366211,0.122070,-0.061035
309442600610541,0.00369263,0.00729370,-1.00677490,0.244141,0.061035,-0.122070
309442605730625,0.00363159,0.00706482,-1.00747681,0.427246,0.061035,-0.061035
309442610892958,0.00363159,0.00729370,-1.00785828,0.427246,-0.183105,-0.061035
309442616043958,0.00364685,0.00770569,-1.00767517,0.366211,-0.061035,-0.122070
309442621207666,0.00358582,0.00787354,-1.00737000,0.244141,-0.122070,-0.183105
309442626334708,0.00357056,0.00781250,-1.00715637,0.305176,0.061035,0.000000
309442631194875,0.00331116,0.00764465,-1.00675964,0.122070,0.000000,-0.183105
309442636040458,0.00309753,0.00773621,-1.00642395,0.305176,0.122070,-0.061035
309442641190791,0.00320435,0.00827026,-1.00640869,0.305176,0.061035,-0.122070
309442646358083,0.00306702,0.00866699,-1.00625610,0.366211,0.061035,-0.122070
309442651508375,0.00247192,0.00854492,-1.00587463,0.244141,-0.122070,0.000000
309442656155208,0.00233459,0.00830078,-1.00569153,0.488281,0.061035,-0.061035
309442661068208,0.00315857,0.00828552,-1.00608826,0.366211,0.061035,-0.122070
309442666169500,0.00396729,0.00839233,-1.00668335,0.366211,0.122070,-0.122070
309442671306333,0.00395203,0.00810242,-1.00709534,0.244141,0.000000,-0.122070
309442676399916,0.00354004,0.00759888,-1.00735474,0.305176,0.000000,-0.183105
309442681555416,0.00326538,0.00744629,-1.00762939,0.244141,-0.122070,-0.183105
309442686489666,0.00291443,0.00755310,-1.00762939,0.305176,0.000000,-0.061035
309442691552416,0.00285339,0.00782776,-1.00721741,0.366211,0.000000,0.000000
309442696639833,0.00337219,0.00827026,-1.00679016,0.244141,0.000000,-0.061035
309442699206791,0.00387573,0.00851440,-1.00650024,0.244141,0.061035,0.122070
309442704308833,0.00390625,0.00814819,-1.00633240,0.366211,-0.122070,-0.061035
309442714288375,0.00357056,0.00761414,-1.00608826,0.305176,-0.061035,-0.061035
309442719613000,0.00337219,0.00755310,-1.00576782,0.305176,0.000000,0.000000
309442721929791,0.00357056,0.00791931,-1.00593567,0.244141,0.061035,-0.183105
309442724544041,0.00372314,0.00811768,-1.00686646,0.244141,0.061035,-0.183105
309442729368041,0.00357056,0.00831604,-1.00787354,0.305176,0.061035,-0.183105
309442736557250,0.00340271,0.00881958,-1.00778198,0.366211,0.061035,-0.061035
309442741304333,0.00344849,0.00912476,-1.00685120,0.366211,0.000000,-0.061035
309442746202375,0.00331116,0.00871277,-1.00648499,0.305176,0.000000,-0.061035
309442751107125,0.00267029,0.00782776,-1.00686646,0.305176,0.061035,-0.122070
309442756206791,0.00209045,0.00730896,-1.00692749,0.366211,0.061035,-0.061035
309442761247791,0.00230408,0.00750732,-1.00645447,0.427246,-0.061035,-0.122070
309442766358833,0.00314331,0.00802612,-1.00651550,0.366211,-0.122070,0.061035
309442771246375,0.00350952,0.00833130,-1.00723267,0.244141,-0.061035,0.000000
309442776334000,0.00309753,0.00833130,-1.00758362,0.183105,0.000000,-0.122070
309442781423291,0.00256348,0.00799561,-1.00744629,0.366211,0.061035,-0.122070
309442786504583,0.00248718,0.00756836,-1.00711060,0.305176,0.000000,-0.122070
309442791609583,0.00276184,0.00747681,-1.00685120,0.305176,0.000000,0.000000
309442796734708,0.00291443,0.00752258,-1.00666809,0.305176,0.000000,-0.183105
309442799303625,0.00280762,0.00759888,-1.00662231,0.305176,0.000000,-0.122070
309442804346250,0.00291443,0.00804138,-1.00706482,0.488281,0.061035,-0.061035
309442811726416,0.00312805,0.00857544,-1.00765991,0.366211,0.061035,-0.122070
309442814279666,0.00299072,0.00849915,-1.00764465,0.427246,0.000000,0.000000
309442819386958,0.00247192,0.00761414,-1.00694275,0.244141,0.000000,0.000000
309442824360625,0.00207520,0.00685120,-1.00621033,0.366211,0.000000,0.000000
309442829365333,0.00260925,0.00692749,-1.00627136,0.183105,0.061035,-0.061035
309442836501083,0.00386047,0.00726318,-1.00720215,0.427246,0.061035,-0.061035
309442841458958,0.00440979,0.00732422,-1.00811768,0.488281,0.122070,-0.061035
309442846144625,0.00369263,0.00711060,-1.00819397,0.305176,-0.122070,0.000000
309442851283791,0.00288391,0.00711060,-1.00765991,0.305176,0.061035,-0.061035
309442856391583,0.00291443,0.00743103,-1.00724792,0.305176,0.122070,-0.061035
309442860825166,0.00308228,0.00750732,-1.00706482,0.183105,-0.061035,-0.122070
309442865945041,0.00279236,0.00724792,-1.00691223,0.366211,0.122070,-0.061035
309442871034583,0.00234985,0.00712585,-1.00685120,0.305176,0.122070,0.000000
309442876214375,0.00215149,0.00738525,-1.00703430,0.427246,0.122070,0.000000
309442881311833,0.00245667,0.00767517,-1.00749207,0.244141,-0.061035,-0.061035
309442886093791,0.00311279,0.00784302,-1.00773621,0.427246,0.061035,-0.061035
309442890924375,0.00379944,0.00801086,-1.00729370,0.244141,0.000000,-0.183105
309442896136250,0.00422668,0.00788879,-1.00657654,0.427246,0.000000,-0.061035
309442901272208,0.00408936,0.00750732,-1.00625610,0.488281,-0.061035,0.000000
309442906431208,0.00349426,0.00737000,-1.00634766,0.366211,0.122070,0.000000
309442910797208,0.00309753,0.00761414,-1.00669861,0.305176,0.061035,-0.061035
309442915985666,0.00308228,0.00765991,-1.00723267,0.305176,0.122070,-0.183105
309442920679416,0.00297546,0.00758362,-1.00775146,0.427246,-0.122070,-0.122070
309442925843083,0.00303650,0.00779724,-1.00756836,0.549316,-0.061035,0.000000
309442930973500,0.00350952,0.00808716,-1.00685120,0.183105,0.061035,-0.061035
309442935970750,0.00386047,0.00802612,-1.00657654,0.305176,0.061035,-0.061035
309442941122333,0.00361633,0.00791931,-1.00671387,0.305176,-0.122070,-0.244141
309442945845000,0.00294495,0.00796509,-1.00703430,0.427246,0.061035,-0.122070
309442950610416,0.00225830,0.00781250,-1.00773621,0.427246,0.000000,-0.122070
309442955693916,0.00201416,0.00764465,-1.00833130,0.305176,0.000000,-0.244141
309442960907625,0.00244141,0.00752258,-1.00798035,0.427246,-0.061035,-0.061035
309442965996958,0.00312805,0.00718689,-1.00723267,0.366211,0.000000,0.000000
309442971158875,0.00355530,0.00704956,-1.00711060,0.366211,0.061035,0.000000
309442976526625,0.00395203,0.00726318,-1.00723267,0.305176,0.122070,-0.122070
309442981725625,0.00447083,0.00756836,-1.00685120,0.305176,-0.122070,-0.122070
309442986458333,0.00442505,0.00793457,-1.00639343,0.305176,-0.061035,-0.183105
309442991570916,0.00387573,0.00798035,-1.00645447,0.244141,-0.061035,-0.122070
309442996553375,0.00373840,0.00773621,-1.00685120,0.305176,0.000000,-0.122070
